work_id,lifecycle_stage,payment_based_financial_progress_pct_as_of,latest_reported_financial_progress_pct_as_of,latest_physical_progress_pct_as_of,fund_minus_physical_gap_pct_as_of,absolute_fund_minus_physical_gap_pct_as_of,reported_financial_minus_physical_gap_pct_as_of,reported_vs_payment_financial_progress_difference_pct,latest_historical_financial_minus_physical_gap_pct,max_historical_financial_minus_physical_gap_pct,mean_historical_financial_minus_physical_gap_pct,positive_gap_report_count,large_gap_report_count,latest_consecutive_large_gap_reports,max_consecutive_large_gap_reports,progress_report_count_as_of,large_positive_gap_heuristic_pct,current_large_positive_fund_gap_review_heuristic,persistent_large_reported_gap_review_heuristic,status_not_started_with_payment_evidence,status_not_started_with_physical_progress,evidence_interpretation
W-000024,COMPLETION,95.1007326007326,95.1,100.0,-4.899267399267401,4.899267399267401,-4.900000000000006,-0.0007326007326042827,-4.900000000000006,63.8,30.7,2,2,0,2,3,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000025,COMPLETION,94.65631929046563,94.7,100.0,-5.343680709534368,5.343680709534368,-5.299999999999997,0.043680709534370976,-5.299999999999997,36.5,15.075000000000001,6,2,0,2,8,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000026,EXECUTION,94.33882551753274,94.3,87.6,6.738825517532746,6.738825517532746,6.700000000000003,-0.03882551753274299,6.700000000000003,19.799999999999997,10.633333333333333,3,0,0,0,3,25.0,False,False,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000027,EXECUTION,83.88454600120265,83.9,83.2,0.6845460012026479,0.6845460012026479,0.7000000000000028,0.015453998797354984,0.7000000000000028,1.7999999999999972,-10.583333333333336,2,0,0,0,6,25.0,False,False,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000028,COMPLETION,105.00722195474242,105.0,100.0,5.00722195474242,5.00722195474242,5.0,-0.007221954742419712,5.0,58.5,27.55,6,3,0,3,6,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000029,EXECUTION,48.43087362171332,48.4,47.4,1.0308736217133188,1.0308736217133188,1.0,-0.030873621713318755,1.0,1.0,-4.75,1,0,0,0,4,25.0,False,False,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000031,EXECUTION,31.438515081206496,31.4,34.6,-3.161484918793505,3.161484918793505,-3.200000000000003,-0.038515081206497825,-3.200000000000003,4.399999999999999,-0.32500000000000107,2,0,0,0,4,25.0,False,False,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000032,EXECUTION,39.36922240348015,39.4,39.7,-0.3307775965198516,0.3307775965198516,-0.30000000000000426,0.03077759651984735,-0.30000000000000426,-0.30000000000000426,-14.1375,0,0,0,0,8,25.0,False,False,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000033,COMPLETION,103.63777089783282,103.6,100.0,3.637770897832823,3.637770897832823,3.5999999999999943,-0.03777089783282861,3.5999999999999943,27.400000000000006,13.139999999999997,4,2,0,2,5,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000034,COMPLETION,97.12960278341548,97.1,100.0,-2.8703972165845215,2.8703972165845215,-2.9000000000000057,-0.02960278341548417,-2.9000000000000057,74.0,38.449999999999996,7,5,0,5,8,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000035,COMPLETION,102.44082840236686,102.4,100.0,2.4408284023668614,2.4408284023668614,2.4000000000000057,-0.0408284023668557,2.4000000000000057,42.300000000000004,13.840000000000003,5,1,0,1,5,25.0,False,False,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000036,COMPLETION,100.75187969924812,100.8,100.0,0.7518796992481214,0.7518796992481214,0.7999999999999972,0.04812030075187579,0.7999999999999972,0.7999999999999972,-32.9,1,0,0,0,3,25.0,False,False,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000037,EXECUTION,23.676360924683074,23.7,27.7,-4.023639075316925,4.023639075316925,-4.0,0.02363907531692533,-4.0,1.8999999999999986,-5.7250000000000005,1,0,0,0,8,25.0,False,False,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000039,EXECUTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,25.0,False,False,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000040,COMPLETION,107.84913353720694,107.8,100.0,7.849133537206939,7.849133537206939,7.799999999999997,-0.04913353720694147,7.799999999999997,85.6,45.5,5,4,0,4,5,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000041,COMPLETION,101.90985485103133,101.9,100.0,1.9098548510313265,1.9098548510313265,1.9000000000000057,-0.009854851031320777,1.9000000000000057,58.2,14.000000000000004,5,3,0,3,7,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000042,EXECUTION,83.8963963963964,83.9,88.6,-4.703603603603597,4.703603603603597,-4.699999999999989,0.0036036036036080077,-4.699999999999989,-4.3999999999999915,-12.299999999999995,0,0,0,0,6,25.0,False,False,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000044,COMPLETION,104.60829493087557,104.6,100.0,4.608294930875573,4.608294930875573,4.599999999999994,-0.008294930875578643,4.599999999999994,54.7,33.199999999999996,6,4,0,4,6,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000045,EXECUTION,18.746303962152574,18.7,21.8,-3.053696037847427,3.053696037847427,-3.1000000000000014,-0.046303962152574485,-3.1000000000000014,-1.0999999999999996,-2.9000000000000004,0,0,0,0,6,25.0,False,False,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000046,COMPLETION,106.36515912897822,106.4,100.0,6.36515912897822,6.36515912897822,6.400000000000006,0.03484087102178535,6.400000000000006,56.10000000000001,29.566666666666666,6,3,0,3,6,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000047,COMPLETION,104.98102466793169,105.0,100.0,4.981024667931692,4.981024667931692,5.0,0.01897533206830815,5.0,68.9,37.2,3,2,0,2,3,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000048,COMPLETION,100.7936507936508,100.8,100.0,0.7936507936507979,0.7936507936507979,0.7999999999999972,0.006349206349199221,0.7999999999999972,65.9,33.13333333333333,3,2,0,2,3,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000049,COMPLETION,103.9921722113503,104.0,100.0,3.9921722113502938,3.9921722113502938,4.0,0.007827788649706235,4.0,57.1,22.5625,7,4,0,4,8,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000050,COMPLETION,106.3321385902031,106.3,100.0,6.332138590203101,6.332138590203101,6.299999999999997,-0.032138590203103945,6.299999999999997,27.60000000000001,11.0,2,1,0,1,3,25.0,False,False,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000051,COMPLETION,100.84596404652802,100.8,100.0,0.8459640465280245,0.8459640465280245,0.7999999999999972,-0.045964046528027325,0.7999999999999972,10.099999999999994,-12.812500000000004,3,0,0,0,8,25.0,False,False,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000052,COMPLETION,93.65079365079364,93.7,100.0,-6.349206349206355,6.349206349206355,-6.299999999999997,0.04920634920635791,-6.299999999999997,26.10000000000001,-6.339999999999998,2,1,0,1,5,25.0,False,False,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000053,EXECUTION,90.42618900555898,90.4,87.2,3.226189005558979,3.226189005558979,3.200000000000003,-0.026189005558975964,3.200000000000003,47.400000000000006,23.925000000000004,8,3,0,3,8,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000054,COMPLETION,102.3153942428035,102.3,100.0,2.3153942428035066,2.3153942428035066,2.299999999999997,-0.015394242803509428,2.299999999999997,60.099999999999994,16.57142857142857,5,3,0,3,7,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000055,EXECUTION,89.90610328638498,89.9,23.4,66.50610328638498,66.50610328638498,66.5,-0.0061032863849703745,66.5,71.30000000000001,39.614285714285714,6,6,6,6,7,25.0,True,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000057,COMPLETION,93.30889092575619,93.3,100.0,-6.691109074243812,6.691109074243812,-6.700000000000003,-0.008890925756190882,-6.700000000000003,27.400000000000002,3.525,5,1,0,1,8,25.0,False,False,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000058,EXECUTION,85.62516246425787,85.6,93.2,-7.574837535742134,7.574837535742134,-7.6000000000000085,-0.025162464257874717,-7.6000000000000085,32.099999999999994,11.666666666666663,4,1,0,1,6,25.0,False,False,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000059,COMPLETION,96.90189328743546,96.9,100.0,-3.098106712564544,3.098106712564544,-3.0999999999999943,-0.0018932874354504747,-3.0999999999999943,-3.0999999999999943,-34.666666666666664,0,0,0,0,3,25.0,False,False,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000060,COMPLETION,104.78796169630643,104.8,100.0,4.787961696306425,4.787961696306425,4.799999999999997,0.012038303693572061,4.799999999999997,68.4,38.13333333333333,3,2,0,2,3,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000061,COMPLETION,107.41784037558685,107.4,100.0,7.417840375586849,7.417840375586849,7.400000000000006,-0.017840375586843038,7.400000000000006,79.60000000000001,35.54285714285715,7,4,0,4,7,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000062,COMPLETION,92.08250166333998,92.1,100.0,-7.917498336660017,7.917498336660017,-7.900000000000006,0.01749833666001166,-7.900000000000006,55.8,23.862499999999997,7,4,0,3,8,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000063,COMPLETION,104.99248120300751,105.0,100.0,4.9924812030075145,4.9924812030075145,5.0,0.007518796992485477,5.0,65.5,24.82,4,3,0,3,5,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000064,COMPLETION,107.19507502885725,107.2,100.0,7.1950750288572465,7.1950750288572465,7.200000000000003,0.0049249711427563625,7.200000000000003,29.900000000000006,7.771428571428574,5,1,0,1,7,25.0,False,False,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000065,COMPLETION,104.51776649746193,104.5,100.0,4.517766497461935,4.517766497461935,4.5,-0.017766497461934705,4.5,80.6,44.31666666666667,6,5,0,5,6,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000066,COMPLETION,102.37154150197628,102.4,100.0,2.3715415019762816,2.3715415019762816,2.4000000000000057,0.028458498023724133,2.4000000000000057,67.60000000000001,36.26666666666667,6,4,0,4,6,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000067,COMPLETION,100.0709219858156,100.1,100.0,0.07092198581560183,0.07092198581560183,0.09999999999999432,0.029078014184392487,0.09999999999999432,52.39999999999999,19.849999999999998,6,2,0,2,6,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000068,EXECUTION,76.53333333333333,76.5,71.8,4.733333333333334,4.733333333333334,4.700000000000003,-0.03333333333333144,4.700000000000003,18.700000000000003,2.8000000000000016,3,0,0,0,5,25.0,False,False,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000069,COMPLETION,100.2177068214804,100.2,100.0,0.2177068214804052,0.2177068214804052,0.20000000000000284,-0.017706821480402368,0.20000000000000284,57.3,35.349999999999994,4,3,0,3,4,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000070,COMPLETION,95.69179784589892,95.7,100.0,-4.308202154101082,4.308202154101082,-4.299999999999997,0.008202154101084602,-4.299999999999997,60.0,30.683333333333326,5,4,0,4,6,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000072,COMPLETION,92.8478543563069,92.8,100.0,-7.152145643693103,7.152145643693103,-7.200000000000003,-0.047854356306899604,-7.200000000000003,46.199999999999996,14.599999999999998,3,2,0,2,5,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000073,COMPLETION,95.07174048658764,95.1,100.0,-4.928259513412357,4.928259513412357,-4.900000000000006,0.02825951341235111,-4.900000000000006,15.599999999999994,-25.61666666666667,1,0,0,0,6,25.0,False,False,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000075,EXECUTION,31.335436382754995,31.3,31.6,-0.2645636172450061,0.2645636172450061,-0.3000000000000007,-0.03543638275499461,-0.3000000000000007,15.0,4.78,3,0,0,0,5,25.0,False,False,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000076,EXECUTION,20.624408703878903,20.6,34.1,-13.475591296121099,13.475591296121099,-13.5,-0.02440870387890115,-13.5,-5.3,-15.940000000000001,0,0,0,0,5,25.0,False,False,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000077,COMPLETION,98.57630979498862,98.6,100.0,-1.4236902050113827,1.4236902050113827,-1.4000000000000057,0.023690205011376975,-1.4000000000000057,59.9,31.279999999999994,4,3,0,3,5,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000078,COMPLETION,99.32432432432432,99.3,100.0,-0.6756756756756772,0.6756756756756772,-0.7000000000000028,-0.02432432432432563,-0.7000000000000028,45.199999999999996,23.225,7,3,0,2,8,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000079,COMPLETION,98.60748476936466,98.6,100.0,-1.3925152306353397,1.3925152306353397,-1.4000000000000057,-0.007484769364666022,-1.4000000000000057,62.199999999999996,21.237499999999997,6,3,0,3,8,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000080,EXECUTION,62.30838593327322,62.3,71.2,-8.891614066726781,8.891614066726781,-8.900000000000006,-0.008385933273224566,-8.900000000000006,21.4,-5.200000000000001,2,0,0,0,5,25.0,False,False,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000081,COMPLETION,99.92743105950653,99.9,100.0,-0.0725689404934684,0.0725689404934684,-0.09999999999999432,-0.027431059506525912,-0.09999999999999432,33.5,21.900000000000006,2,2,0,2,3,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000082,COMPLETION,102.24899598393574,102.2,100.0,2.2489959839357425,2.2489959839357425,2.200000000000003,-0.04899598393573967,2.200000000000003,32.2,-14.2,3,1,0,1,7,25.0,False,False,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000083,COMPLETION,101.05554159336516,101.1,100.0,1.055541593365163,1.055541593365163,1.0999999999999943,0.04445840663483125,1.0999999999999943,1.0999999999999943,-24.200000000000003,1,0,0,0,3,25.0,False,False,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000084,EXECUTION,80.5327868852459,80.5,94.3,-13.7672131147541,13.7672131147541,-13.799999999999997,-0.03278688524589768,-13.799999999999997,24.700000000000003,0.8500000000000028,4,0,0,0,8,25.0,False,False,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000085,COMPLETION,101.84049079754601,101.8,100.0,1.8404907975460105,1.8404907975460105,1.7999999999999972,-0.04049079754601337,1.7999999999999972,55.199999999999996,21.65,7,4,0,4,8,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000086,EXECUTION,87.18354430379746,87.2,92.5,-5.316455696202539,5.316455696202539,-5.299999999999997,0.016455696202541503,-5.299999999999997,61.0,28.225,3,2,0,2,4,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000087,EXECUTION,72.02572347266882,72.0,71.6,0.42572347266882105,0.42572347266882105,0.4000000000000057,-0.02572347266881536,0.4000000000000057,29.1,8.960000000000003,4,1,0,1,5,25.0,False,False,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000088,COMPLETION,100.18298261665142,100.2,100.0,0.18298261665141524,0.18298261665141524,0.20000000000000284,0.0170173833485876,0.20000000000000284,52.5,13.825000000000003,3,2,0,2,4,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000089,EXECUTION,96.5641230523372,96.6,94.1,2.4641230523372,2.4641230523372,2.5,0.03587694766279981,2.5,80.5,42.86666666666667,6,4,0,4,6,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000090,COMPLETION,150.84745762711864,150.8,100.0,50.847457627118644,50.847457627118644,50.80000000000001,-0.04745762711863222,50.80000000000001,89.00000000000001,45.97500000000001,6,6,6,6,8,25.0,True,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000091,COMPLETION,105.00667556742323,105.0,100.0,5.00667556742323,5.00667556742323,5.0,-0.006675567423229722,5.0,76.7,31.95714285714286,6,4,0,4,7,25.0,False,True,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
W-000092,COMPLETION,107.35009671179884,107.4,100.0,7.350096711798841,7.350096711798841,7.400000000000006,0.04990328820116474,7.400000000000006,36.5,5.966666666666669,2,1,0,1,3,25.0,False,False,False,False,"Signed reconciliation and persistence evidence for review; heuristic bands are engineering choices, not MPLADS rules or final decisions."
