work_id,payment_id,signal_code,signal_severity,observed_value,expected_pattern,evidence,event_date
W-000023,P-W-000023-02,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2026-05-28; request=2026-05-29,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2026-05-28
W-000026,P-W-000026-04,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2026-07-29; request=2026-07-30,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2026-07-29
W-000027,P-W-000027-01,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2026-03-22; request=2026-03-23,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2026-03-22
W-000028,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=2181000; sanctioned_amount_inr=2077000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2025-07-05
W-000029,P-W-000029-04,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2026-07-23; request=2026-07-24,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2026-07-23
W-000032,P-W-000032-01,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2026-08-04; request=2026-08-05,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2026-08-04
W-000033,P-W-000033-04,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2026-01-17; request=2026-01-18,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2026-01-17
W-000033,P-W-000033-05,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2026-01-21; request=2026-01-22,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2026-01-21
W-000033,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=1339000; sanctioned_amount_inr=1292000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2026-01-24
W-000034,P-W-000034-02,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2023-10-27; request=2023-10-28,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2023-10-27
W-000035,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=2770000; sanctioned_amount_inr=2704000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2025-05-20
W-000036,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=1608000; sanctioned_amount_inr=1596000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2026-05-02
W-000040,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=2116000; sanctioned_amount_inr=1962000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2024-10-19
W-000041,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=1334000; sanctioned_amount_inr=1309000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2025-05-30
W-000044,P-W-000044-02,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2025-04-25; request=2025-04-26,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2025-04-25
W-000044,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=2951000; sanctioned_amount_inr=2821000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2025-07-13
W-000046,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=2540000; sanctioned_amount_inr=2388000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2025-04-07
W-000047,P-W-000047-06,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2024-04-19; request=2024-04-21,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2024-04-19
W-000047,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=2213000; sanctioned_amount_inr=2108000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2024-04-22
W-000048,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=2032000; sanctioned_amount_inr=2016000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2025-04-28
W-000049,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=2657000; sanctioned_amount_inr=2555000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2025-03-20
W-000050,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=2670000; sanctioned_amount_inr=2511000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2026-03-31
W-000051,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=2861000; sanctioned_amount_inr=2837000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2026-06-14
W-000053,P-W-000053-03,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2025-08-04; request=2025-08-06,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2025-08-04
W-000054,P-W-000054-01,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2025-11-26; request=2025-11-28,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2025-11-26
W-000054,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=1635000; sanctioned_amount_inr=1598000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2025-11-29
W-000055,P-W-000055-03,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2026-06-26; request=2026-06-27,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2026-06-26
W-000060,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=1532000; sanctioned_amount_inr=1462000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2024-11-27
W-000061,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=2288000; sanctioned_amount_inr=2130000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2025-03-21
W-000063,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=3491000; sanctioned_amount_inr=3325000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2025-12-19
W-000064,P-W-000064-02,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2025-11-24; request=2025-11-26,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2025-11-24
W-000064,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=2786000; sanctioned_amount_inr=2599000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2026-07-05
W-000065,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=2059000; sanctioned_amount_inr=1970000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2024-06-01
W-000066,P-W-000066-02,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2024-04-23; request=2024-04-24,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2024-04-23
W-000066,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=2072000; sanctioned_amount_inr=2024000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2024-04-25
W-000067,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=1411000; sanctioned_amount_inr=1410000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2025-01-06
W-000069,P-W-000069-03,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2025-02-22; request=2025-02-23,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2025-02-22
W-000069,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=1381000; sanctioned_amount_inr=1378000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2025-07-13
W-000077,P-W-000077-01,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2024-12-02; request=2024-12-03,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2024-12-02
W-000077,P-W-000077-04,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2024-12-20; request=2024-12-21,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2024-12-20
W-000079,P-W-000079-02,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2024-07-28; request=2024-07-29,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2024-07-28
W-000082,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=1273000; sanctioned_amount_inr=1245000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2026-04-04
W-000083,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=4021000; sanctioned_amount_inr=3979000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2026-08-04
W-000084,P-W-000084-01,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2025-06-04; request=2025-06-05,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2025-06-04
W-000085,P-W-000085-03,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2025-10-31; request=2025-11-01,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2025-10-31
W-000085,P-W-000085-05,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2025-12-14; request=2025-12-16,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2025-12-14
W-000085,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=830000; sanctioned_amount_inr=815000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2026-01-15
W-000088,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=1095000; sanctioned_amount_inr=1093000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2026-01-24
W-000089,P-W-000089-01,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2024-05-17; request=2024-05-18,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2024-05-17
W-000090,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=1068000; sanctioned_amount_inr=708000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2026-01-07
W-000091,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=1573000; sanctioned_amount_inr=1498000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2025-01-30
W-000092,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=2220000; sanctioned_amount_inr=2068000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2025-09-06
W-000093,P-W-000093-01,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2025-03-07; request=2025-03-08,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2025-03-07
W-000093,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=1934000; sanctioned_amount_inr=1858000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2025-10-12
W-000095,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=2912000; sanctioned_amount_inr=2882000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2025-11-09
W-000099,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=738000; sanctioned_amount_inr=703000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2025-08-17
W-000101,P-W-000101-01,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2024-01-29; request=2024-01-30,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2024-01-29
W-000103,P-W-000103-04,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2024-12-05; request=2024-12-06,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2024-12-05
W-000103,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=2215000; sanctioned_amount_inr=2059000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2025-01-21
W-000107,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=1440000; sanctioned_amount_inr=1407000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2026-04-26
W-000109,P-W-000109-01,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2025-11-21; request=2025-11-22,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2025-11-21
W-000109,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=2120000; sanctioned_amount_inr=2015000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2026-08-13
W-000113,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=1839000; sanctioned_amount_inr=1744000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2024-10-04
W-000114,P-W-000114-01,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2024-12-06; request=2024-12-07,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2024-12-06
W-000115,P-W-000115-02,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2024-11-24; request=2024-11-26,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2024-11-24
W-000117,P-W-000117-04,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2024-12-21; request=2024-12-23,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2024-12-21
W-000117,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=1033000; sanctioned_amount_inr=984000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2025-03-22
W-000118,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=2648000; sanctioned_amount_inr=2589000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2024-12-15
W-000120,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=2290000; sanctioned_amount_inr=2181000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2025-01-27
W-000121,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=3829000; sanctioned_amount_inr=3666000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2024-12-29
W-000122,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=2793000; sanctioned_amount_inr=2752000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2025-12-07
W-000123,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=1079000; sanctioned_amount_inr=1072000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2025-02-21
W-000127,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=1436000; sanctioned_amount_inr=1376000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2025-05-06
W-000128,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=3024000; sanctioned_amount_inr=3005000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2024-12-23
W-000130,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=1632000; sanctioned_amount_inr=1616000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2024-03-21
W-000131,P-W-000131-02,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2025-11-17; request=2025-11-18,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2025-11-17
W-000131,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=2201000; sanctioned_amount_inr=2170000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2026-07-23
W-000132,P-W-000132-05,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2025-05-11; request=2025-05-12,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2025-05-11
W-000135,P-W-000135-02,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2024-02-29; request=2024-03-01,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2024-02-29
W-000135,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=2287000; sanctioned_amount_inr=2178000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2024-11-28
W-000136,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=660000; sanctioned_amount_inr=521000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2026-02-15
W-000137,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=2678000; sanctioned_amount_inr=2564000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2026-08-26
W-000139,P-W-000139-02,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2025-08-04; request=2025-08-06,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2025-08-04
W-000139,P-W-000139-03,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2025-08-25; request=2025-08-26,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2025-08-25
W-000139,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=2145000; sanctioned_amount_inr=2110000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2026-01-26
W-000140,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=3693000; sanctioned_amount_inr=3546000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2024-01-09
W-000141,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=3261000; sanctioned_amount_inr=3106000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2026-07-06
W-000143,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=977000; sanctioned_amount_inr=943000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2025-09-08
W-000145,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=1449000; sanctioned_amount_inr=1342000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2025-12-06
W-000146,P-W-000146-02,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2025-03-24; request=2025-03-26,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2025-03-24
W-000146,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=2224000; sanctioned_amount_inr=2102000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2025-09-24
W-000147,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=2893000; sanctioned_amount_inr=2891000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2024-04-21
W-000150,P-W-000150-01,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2024-09-16; request=2024-09-17,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2024-09-16
W-000151,P-W-000151-01,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2025-10-11; request=2025-10-12,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2025-10-11
W-000151,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=2250000; sanctioned_amount_inr=2143000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2026-05-01
W-000152,P-W-000152-01,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2024-04-10; request=2024-04-11,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2024-04-10
W-000152,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=2490000; sanctioned_amount_inr=2371000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2025-04-04
W-000154,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=3262000; sanctioned_amount_inr=3107000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2026-07-31
W-000157,P-W-000157-01,PAYMENT_AUTH_BEFORE_REQUEST,WARNING,authorization=2026-01-21; request=2026-01-22,authorization date should ordinarily not precede request date,Authorization precedes the recorded request date.,2026-01-21
W-000157,,RELEASED_TOTAL_EXCEEDS_SANCTION,STRONG_WARNING,released_total_inr=999000; sanctioned_amount_inr=990000,released-payment total should ordinarily not exceed the visible sanctioned amount,Visible released-payment aggregate exceeds the visible sanctioned amount.,2026-02-19
