work_id,landmark_fraction,landmark_date,outcome_known_at_landmark,delay_outcome,cost_overrun_outcome,recommended_amount_inr,technical_estimate_amount_inr,sanctioned_amount_inr,estimate_to_recommended_ratio,sanction_to_recommended_ratio,sanction_to_estimate_ratio,days_recommendation_to_sanction,planned_duration_days,days_sanction_to_expected_start,released_payment_count_as_of,released_payment_total_inr_as_of,largest_payment_inr_as_of,mean_payment_inr_as_of,largest_payment_share_as_of,days_since_last_payment_as_of,expenditure_to_sanction_pct_as_of,financial_overrun_amount_inr_as_of,financial_overrun_pct_as_of,progress_report_count_as_of,latest_physical_progress_pct_as_of,latest_financial_progress_pct_as_of,latest_expected_progress_pct_as_of,financial_minus_physical_gap_pct_as_of,expected_minus_physical_gap_pct_as_of,physical_progress_decrease_count_as_of,max_physical_progress_drop_pct_as_of,physical_progress_velocity_pct_per_30d,actual_start_available_as_of,days_since_actual_start_as_of,days_to_expected_completion_as_of,schedule_elapsed_ratio_as_of,split
W-000006,0.75,2025-01-29T06:00:00,False,1,,2016000,2101000,2134000,1.0421626984126984,1.058531746031746,1.0157068062827226,24,239,28,9,2106000.0,330000.0,234000.0,0.15669515669515668,126.0,98.6879100281162,0.0,0.0,1,13.4,98.7,52.3,85.3,38.9,0,0.0,,True,172,59,0.7489539748953975,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000007,0.25,2023-11-17T06:00:00,False,1,,2186000,2230000,2290000,1.020128087831656,1.0475754803293686,1.0269058295964126,7,277,42,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,51,207,0.2490974729241877,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000007,0.5,2024-01-25T12:00:00,False,1,,2186000,2230000,2290000,1.020128087831656,1.0475754803293686,1.0269058295964126,7,277,42,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,120,138,0.4981949458483754,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000007,0.75,2024-04-03T18:00:00,False,1,,2186000,2230000,2290000,1.020128087831656,1.0475754803293686,1.0269058295964126,7,277,42,1,1028000.0,1028000.0,1028000.0,1.0,12.0,44.890829694323145,0.0,0.0,1,11.1,44.9,64.3,33.8,53.199999999999996,0,0.0,,True,189,69,0.7472924187725631,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000009,0.25,2025-12-29T18:00:00,False,0,1,1658000,1579000,1616000,0.9523522316043426,0.9746682750301568,1.0234325522482584,33,355,26,1,912000.0,912000.0,912000.0,1.0,36.0,56.43564356435643,0.0,0.0,1,12.2,56.4,10.4,44.2,-1.799999999999999,0,0.0,,True,57,266,0.24788732394366197,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000009,0.5,2026-03-28T12:00:00,False,0,1,1658000,1579000,1616000,0.9523522316043426,0.9746682750301568,1.0234325522482584,33,355,26,1,912000.0,912000.0,912000.0,1.0,125.0,56.43564356435643,0.0,0.0,3,34.0,56.4,31.8,22.4,-2.1999999999999993,0,0.0,8.605263157894736,True,146,177,0.49859154929577465,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000009,0.75,2026-06-25T06:00:00,False,0,1,1658000,1579000,1616000,0.9523522316043426,0.9746682750301568,1.0234325522482584,33,355,26,2,1618000.0,912000.0,809000.0,0.5636588380716935,48.0,100.12376237623761,2000.0,0.12376237623762376,6,75.5,100.1,63.7,24.599999999999994,-11.799999999999997,0,0.0,10.047619047619047,True,235,88,0.7492957746478873,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000010,0.25,2025-05-04T12:00:00,False,1,,2116000,2246000,2290000,1.061436672967864,1.0822306238185255,1.0195903829029385,47,278,10,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,56,208,0.24820143884892087,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000010,0.5,2025-07-13T00:00:00,False,1,,2116000,2246000,2290000,1.061436672967864,1.0822306238185255,1.0195903829029385,47,278,10,1,801000.0,801000.0,801000.0,1.0,17.0,34.97816593886463,0.0,0.0,0,,,,,,0,0.0,,True,126,139,0.5,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000010,0.75,2025-09-20T12:00:00,False,1,,2116000,2246000,2290000,1.061436672967864,1.0822306238185255,1.0195903829029385,47,278,10,1,801000.0,801000.0,801000.0,1.0,86.0,34.97816593886463,0.0,0.0,1,28.8,35.0,64.7,6.199999999999999,35.900000000000006,0,0.0,,True,195,69,0.7482014388489209,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000011,0.25,2024-04-27T00:00:00,False,1,,1832000,1929000,1899000,1.0529475982532752,1.0365720524017468,0.9844479004665629,41,220,21,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,32,165,0.25,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000011,0.5,2024-06-21T00:00:00,False,1,,1832000,1929000,1899000,1.0529475982532752,1.0365720524017468,0.9844479004665629,41,220,21,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,87,110,0.5,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000011,0.75,2024-08-15T00:00:00,False,1,,1832000,1929000,1899000,1.0529475982532752,1.0365720524017468,0.9844479004665629,41,220,21,1,1008000.0,1008000.0,1008000.0,1.0,50.0,53.08056872037915,0.0,0.0,0,,,,,,0,0.0,,True,142,55,0.75,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000014,0.25,2024-11-22T12:00:00,False,1,1,1664000,1618000,1639000,0.9723557692307693,0.9849759615384616,1.0129789864029666,17,270,15,1,464000.0,464000.0,464000.0,1.0,11.0,28.30994508846858,0.0,0.0,0,,,,,,0,0.0,,True,45,202,0.24814814814814815,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000014,0.5,2025-01-29T00:00:00,False,1,1,1664000,1618000,1639000,0.9723557692307693,0.9849759615384616,1.0129789864029666,17,270,15,1,464000.0,464000.0,464000.0,1.0,79.0,28.30994508846858,0.0,0.0,0,,,,,,0,0.0,,True,113,135,0.5,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000014,0.75,2025-04-06T12:00:00,False,1,1,1664000,1618000,1639000,0.9723557692307693,0.9849759615384616,1.0129789864029666,17,270,15,1,464000.0,464000.0,464000.0,1.0,146.0,28.30994508846858,0.0,0.0,1,11.8,28.3,42.6,16.5,30.8,0,0.0,,True,180,67,0.7481481481481481,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000018,0.25,2025-08-05T12:00:00,False,1,,1868000,2008000,2040000,1.0749464668094217,1.0920770877944326,1.0159362549800797,33,198,26,1,440000.0,440000.0,440000.0,1.0,0.0,21.568627450980394,0.0,0.0,0,,,,,,0,0.0,,True,14,148,0.2474747474747475,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000018,0.5,2025-09-24T00:00:00,False,1,,1868000,2008000,2040000,1.0749464668094217,1.0920770877944326,1.0159362549800797,33,198,26,1,440000.0,440000.0,440000.0,1.0,50.0,21.568627450980394,0.0,0.0,0,,,,,,0,0.0,,True,64,99,0.5,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000018,0.75,2025-11-12T12:00:00,False,1,,1868000,2008000,2040000,1.0749464668094217,1.0920770877944326,1.0159362549800797,33,198,26,2,889000.0,449000.0,444500.0,0.5050618672665916,16.0,43.57843137254902,0.0,0.0,1,24.8,43.6,51.0,18.8,26.2,0,0.0,,True,113,49,0.7474747474747475,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000019,0.25,2023-09-28T12:00:00,False,1,,837000,882000,906000,1.053763440860215,1.082437275985663,1.0272108843537415,16,334,34,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,78,250,0.24850299401197604,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000019,0.5,2023-12-21T00:00:00,False,1,,837000,882000,906000,1.053763440860215,1.082437275985663,1.0272108843537415,16,334,34,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,162,167,0.5,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000019,0.75,2024-03-13T12:00:00,False,1,,837000,882000,906000,1.053763440860215,1.082437275985663,1.0272108843537415,16,334,34,0,0.0,,,,,0.0,0.0,0.0,1,15.0,0.0,57.2,-15.0,42.2,0,0.0,,True,245,83,0.7485029940119761,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000020,0.25,2024-07-07T00:00:00,False,1,0,1991000,1990000,1942000,0.9994977398292315,0.9753892516323456,0.9758793969849247,24,216,13,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,25,162,0.25,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000020,0.5,2024-08-30T00:00:00,False,1,0,1991000,1990000,1942000,0.9994977398292315,0.9753892516323456,0.9758793969849247,24,216,13,1,628000.0,628000.0,628000.0,1.0,23.0,32.33779608650875,0.0,0.0,0,,,,,,0,0.0,,True,79,108,0.5,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000020,0.75,2024-10-23T00:00:00,False,1,0,1991000,1990000,1942000,0.9994977398292315,0.9753892516323456,0.9758793969849247,24,216,13,1,628000.0,628000.0,628000.0,1.0,77.0,32.33779608650875,0.0,0.0,0,,,,,,0,0.0,,True,133,54,0.75,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000021,0.25,2024-06-09T06:00:00,False,1,,4096000,4123000,4048000,1.006591796875,0.98828125,0.9818093621149648,45,213,18,2,841000.0,459000.0,420500.0,0.5457788347205708,29.0,20.775691699604742,0.0,0.0,0,,,,,,0,0.0,,True,51,159,0.24882629107981222,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000021,0.5,2024-08-01T12:00:00,False,1,,4096000,4123000,4048000,1.006591796875,0.98828125,0.9818093621149648,45,213,18,2,841000.0,459000.0,420500.0,0.5457788347205708,82.0,20.775691699604742,0.0,0.0,0,,,,,,0,0.0,,True,104,106,0.49765258215962443,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000021,0.75,2024-09-23T18:00:00,False,1,,4096000,4123000,4048000,1.006591796875,0.98828125,0.9818093621149648,45,213,18,3,1925000.0,1084000.0,641666.6666666666,0.5631168831168831,11.0,47.55434782608695,0.0,0.0,1,22.4,20.8,67.6,-1.5999999999999979,45.199999999999996,0,0.0,,True,157,53,0.7464788732394366,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000022,0.25,2024-08-05T18:00:00,False,1,,2574000,2757000,2784000,1.0710955710955712,1.0815850815850816,1.0097932535364527,20,291,8,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,77,218,0.24742268041237114,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000022,0.5,2024-10-17T12:00:00,False,1,,2574000,2757000,2784000,1.0710955710955712,1.0815850815850816,1.0097932535364527,20,291,8,1,1113000.0,1113000.0,1113000.0,1.0,16.0,39.978448275862064,0.0,0.0,0,,,,,,0,0.0,,True,150,145,0.49828178694158076,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000022,0.75,2024-12-29T06:00:00,False,1,,2574000,2757000,2784000,1.0710955710955712,1.0815850815850816,1.0097932535364527,20,291,8,1,1113000.0,1113000.0,1113000.0,1.0,89.0,39.978448275862064,0.0,0.0,1,21.7,40.0,71.5,18.3,49.8,0,0.0,,True,223,72,0.7491408934707904,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000024,0.25,2023-10-15T00:00:00,False,1,,2009000,2136000,2184000,1.0632155301144848,1.0871080139372822,1.0224719101123596,41,316,35,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,80,237,0.25,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000024,0.5,2024-01-02T00:00:00,False,1,,2009000,2136000,2184000,1.0632155301144848,1.0871080139372822,1.0224719101123596,41,316,35,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,159,158,0.5,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000024,0.75,2024-03-21T00:00:00,False,1,,2009000,2136000,2184000,1.0632155301144848,1.0871080139372822,1.0224719101123596,41,316,35,1,547000.0,547000.0,547000.0,1.0,55.0,25.045787545787547,0.0,0.0,0,,,,,,0,0.0,,True,238,79,0.75,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000025,0.25,2024-12-23T06:00:00,False,1,,4211000,4356000,4510000,1.0344336262170506,1.0710045119924008,1.0353535353535352,49,237,45,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,63,177,0.2489451476793249,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000025,0.5,2025-02-20T12:00:00,False,1,,4211000,4356000,4510000,1.0344336262170506,1.0710045119924008,1.0353535353535352,49,237,45,0,0.0,,,,,0.0,0.0,0.0,1,6.3,0.0,35.4,-6.3,29.099999999999998,0,0.0,,True,122,118,0.4978902953586498,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000025,0.75,2025-04-20T18:00:00,False,1,,4211000,4356000,4510000,1.0344336262170506,1.0710045119924008,1.0353535353535352,49,237,45,2,2148000.0,1340000.0,1074000.0,0.6238361266294227,9.0,47.62749445676275,0.0,0.0,2,13.8,29.7,71.3,15.899999999999999,57.5,0,0.0,2.647058823529412,True,181,59,0.7468354430379747,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000028,0.25,2024-11-24T00:00:00,False,1,,1925000,2031000,2077000,1.055064935064935,1.078961038961039,1.0226489414081734,32,244,14,1,548000.0,548000.0,548000.0,1.0,31.0,26.38420799229658,0.0,0.0,0,,,,,,0,0.0,,True,51,183,0.25,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000028,0.5,2025-01-24T00:00:00,False,1,,1925000,2031000,2077000,1.055064935064935,1.078961038961039,1.0226489414081734,32,244,14,1,548000.0,548000.0,548000.0,1.0,92.0,26.38420799229658,0.0,0.0,0,,,,,,0,0.0,,True,112,122,0.5,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000028,0.75,2025-03-26T00:00:00,False,1,,1925000,2031000,2077000,1.055064935064935,1.078961038961039,1.0226489414081734,32,244,14,2,1652000.0,1104000.0,826000.0,0.6682808716707022,1.0,79.53779489648531,0.0,0.0,1,18.2,26.4,47.5,8.2,29.3,0,0.0,,True,173,61,0.75,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000033,0.25,2025-04-26T18:00:00,False,1,,1385000,1308000,1292000,0.9444043321299639,0.9328519855595668,0.9877675840978594,40,239,38,1,265000.0,265000.0,265000.0,1.0,41.0,20.510835913312693,0.0,0.0,0,,,,,,0,0.0,,True,59,179,0.24686192468619247,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000033,0.5,2025-06-25T12:00:00,False,1,,1385000,1308000,1292000,0.9444043321299639,0.9328519855595668,0.9877675840978594,40,239,38,2,489000.0,265000.0,244500.0,0.5419222903885481,54.0,37.84829721362229,0.0,0.0,1,22.2,37.8,46.0,15.599999999999998,23.8,0,0.0,,True,119,119,0.497907949790795,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000033,0.75,2025-08-24T06:00:00,False,1,,1385000,1308000,1292000,0.9444043321299639,0.9328519855595668,0.9877675840978594,40,239,38,2,489000.0,265000.0,244500.0,0.5419222903885481,114.0,37.84829721362229,0.0,0.0,1,22.2,37.8,46.0,15.599999999999998,23.8,0,0.0,,True,179,59,0.7489539748953975,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000034,0.25,2023-08-19T00:00:00,False,1,,3483000,3485000,3449000,1.000574217628481,0.9902383003158197,0.9896700143472023,39,212,8,1,972000.0,972000.0,972000.0,1.0,3.0,28.182081762829807,0.0,0.0,0,,,,,,0,0.0,,True,47,159,0.25,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000034,0.5,2023-10-11T00:00:00,False,1,,3483000,3485000,3449000,1.000574217628481,0.9902383003158197,0.9896700143472023,39,212,8,1,972000.0,972000.0,972000.0,1.0,56.0,28.182081762829807,0.0,0.0,0,,,,,,0,0.0,,True,100,106,0.5,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000034,0.75,2023-12-03T00:00:00,False,1,,3483000,3485000,3449000,1.000574217628481,0.9902383003158197,0.9896700143472023,39,212,8,3,2510000.0,972000.0,836666.6666666666,0.38725099601593627,13.0,72.77471730936503,0.0,0.0,1,10.8,72.8,67.9,62.0,57.10000000000001,0,0.0,,True,153,53,0.75,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000035,0.25,2024-05-28T00:00:00,False,1,,2759000,2609000,2704000,0.9456324755346139,0.9800652410293584,1.036412418551169,37,280,18,1,609000.0,609000.0,609000.0,1.0,10.0,22.522189349112427,0.0,0.0,0,,,,,,0,0.0,,True,37,210,0.25,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000035,0.5,2024-08-06T00:00:00,False,1,,2759000,2609000,2704000,0.9456324755346139,0.9800652410293584,1.036412418551169,37,280,18,1,609000.0,609000.0,609000.0,1.0,80.0,22.522189349112427,0.0,0.0,0,,,,,,0,0.0,,True,107,140,0.5,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000035,0.75,2024-10-15T00:00:00,False,1,,2759000,2609000,2704000,0.9456324755346139,0.9800652410293584,1.036412418551169,37,280,18,1,609000.0,609000.0,609000.0,1.0,150.0,22.522189349112427,0.0,0.0,1,19.3,22.5,61.4,3.1999999999999993,42.099999999999994,0,0.0,,True,177,70,0.75,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000036,0.25,2025-06-14T00:00:00,False,1,,1563000,1610000,1596000,1.0300703774792066,1.021113243761996,0.991304347826087,38,304,36,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,69,228,0.25,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000036,0.5,2025-08-29T00:00:00,False,1,,1563000,1610000,1596000,1.0300703774792066,1.021113243761996,0.991304347826087,38,304,36,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,145,152,0.5,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000036,0.75,2025-11-13T00:00:00,False,1,,1563000,1610000,1596000,1.0300703774792066,1.021113243761996,0.991304347826087,38,304,36,0,0.0,,,,,0.0,0.0,0.0,1,36.3,0.0,55.9,-36.3,19.6,0,0.0,,True,221,76,0.75,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000040,0.25,2024-06-26T00:00:00,False,1,,2004000,1907000,1962000,0.9515968063872255,0.9790419161676647,1.02884111169376,11,224,27,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,39,168,0.25,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000040,0.5,2024-08-21T00:00:00,False,1,,2004000,1907000,1962000,0.9515968063872255,0.9790419161676647,1.02884111169376,11,224,27,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,95,112,0.5,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000040,0.75,2024-10-16T00:00:00,False,1,,2004000,1907000,1962000,0.9515968063872255,0.9790419161676647,1.02884111169376,11,224,27,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,151,56,0.75,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000041,0.25,2024-08-21T18:00:00,False,1,1,1232000,1317000,1309000,1.0689935064935066,1.0625,0.9939255884586181,39,231,26,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,48,173,0.24675324675324675,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000041,0.5,2024-10-18T12:00:00,False,1,1,1232000,1317000,1309000,1.0689935064935066,1.0625,0.9939255884586181,39,231,26,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,106,115,0.49783549783549785,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
W-000041,0.75,2024-12-15T06:00:00,False,1,1,1232000,1317000,1309000,1.0689935064935066,1.0625,0.9939255884586181,39,231,26,0,0.0,,,,,0.0,0.0,0.0,1,18.4,0.0,48.5,-18.4,30.1,0,0.0,,True,164,57,0.7489177489177489,NOT_SPLIT_INSUFFICIENT_SUPERVISED_OUTCOME_DATA
